config_id,run_id,scenario,system_prompt,shots,generation_model,repair_model,status,iteration_index,iteration.iteration,iteration.validated,iteration.is_valid,iteration.dsl_path,iteration.compiler_output_path,run_metadata_path,iteration.compiler_error_score.error_lines,iteration.compiler_error_score.feedback_chars,iteration.compiler_error_score.lines,iteration.compiler_error_score.score,iteration.compiler_error_score.warning_lines,iteration.compiler_feedback_chars,iteration.repair_prompt_included_previous_dsl,iteration.repair_prompt_mode,iteration.success_artifact_path,iteration.validation.dsl_missing,iteration.validation.jar_missing,iteration.validation.java_missing,iteration.validation.returncode,iteration.validation.timed_out
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER0_20260403_221603.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER0_20260403_221603.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,153,11245,159,1548,4,11245,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER1_20260403_221615.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER1_20260403_221615.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,153,11245,159,1548,4,11245,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER2_20260403_221726.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER2_20260403_221726.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,5,924,11,62,4,924,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,3,3,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER3_20260403_221735.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER3_20260403_221735.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,5,944,11,62,4,944,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,4,4,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER4_20260403_221859.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER4_20260403_221859.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,153,11265,159,1548,4,11265,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,5,5,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER5_20260403_221919.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER5_20260403_221919.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,153,11245,159,1548,4,11245,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,6,6,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER6_20260403_221949.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER6_20260403_221949.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,5,924,11,62,4,924,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,7,7,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER7_20260403_222003.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER7_20260403_222003.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,5,944,11,62,4,944,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,8,8,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER8_20260403_222026.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER8_20260403_222026.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,3,786,9,41,4,786,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_221537,Scenario_011.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,9,9,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/ITER9_20260403_222041.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/compiler/ITER9_20260403_222041.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_011/Generative/NewSp4/RUN_20260403_221537/dsl/SUCCESS_20260403_222042.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot0,20260403_222043,Scenario_016.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_016/Generative/NewSp4/RUN_20260403_222043/dsl/ITER0_20260403_222104.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_016/Generative/NewSp4/RUN_20260403_222043/compiler/ITER0_20260403_222104.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_016/Generative/NewSp4/RUN_20260403_222043/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_016/Generative/NewSp4/RUN_20260403_222043/dsl/SUCCESS_20260403_222105.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER0_20260403_222134.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER0_20260403_222134.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,8,1071,14,93,4,1071,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER1_20260403_222201.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER1_20260403_222201.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,8,1058,14,93,4,1058,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER2_20260403_222217.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER2_20260403_222217.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,90,6644,96,918,4,6644,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,3,3,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER3_20260403_222237.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER3_20260403_222237.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,51,3997,57,528,4,3997,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,4,4,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER4_20260403_222251.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER4_20260403_222251.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,11,1302,17,124,4,1302,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,5,5,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER5_20260403_222257.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER5_20260403_222257.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,11,1300,17,124,4,1300,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,6,6,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER6_20260403_222309.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER6_20260403_222309.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,10,1246,16,114,4,1246,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,7,7,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER7_20260403_222327.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER7_20260403_222327.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,2,682,8,31,4,682,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot0,20260403_222106,Scenario_029.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,8,8,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/ITER8_20260403_222331.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/compiler/ITER8_20260403_222331.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_029/Generative/NewSp4/RUN_20260403_222106/dsl/SUCCESS_20260403_222332.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot0,20260403_222333,Scenario_06.txt,Generative/NewSp4.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_06/Generative/NewSp4/RUN_20260403_222333/dsl/ITER0_20260403_222342.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_06/Generative/NewSp4/RUN_20260403_222333/compiler/ITER0_20260403_222342.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_06/Generative/NewSp4/RUN_20260403_222333/run_metadata.json,0,618,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot0/Scenario_06/Generative/NewSp4/RUN_20260403_222333/dsl/SUCCESS_20260403_222343.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot1,20260403_222343,Scenario_011.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/dsl/ITER0_20260403_222404.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/compiler/ITER0_20260403_222404.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/run_metadata.json,4,899,10,52,4,899,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot1,20260403_222343,Scenario_011.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/dsl/ITER1_20260403_222409.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/compiler/ITER1_20260403_222409.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_011/Generative/NewSp4/RUN_20260403_222343/dsl/SUCCESS_20260403_222410.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot1,20260403_222411,Scenario_016.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_016/Generative/NewSp4/RUN_20260403_222411/dsl/ITER0_20260403_222426.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_016/Generative/NewSp4/RUN_20260403_222411/compiler/ITER0_20260403_222426.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_016/Generative/NewSp4/RUN_20260403_222411/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_016/Generative/NewSp4/RUN_20260403_222411/dsl/SUCCESS_20260403_222427.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot1,20260403_222428,Scenario_029.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/dsl/ITER0_20260403_222502.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/compiler/ITER0_20260403_222502.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/run_metadata.json,3,740,9,41,4,740,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot1,20260403_222428,Scenario_029.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/dsl/ITER1_20260403_222529.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/compiler/ITER1_20260403_222529.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_029/Generative/NewSp4/RUN_20260403_222428/dsl/SUCCESS_20260403_222530.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot1,20260403_222531,Scenario_06.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/dsl/ITER0_20260403_222539.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/compiler/ITER0_20260403_222539.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/run_metadata.json,2,668,8,31,4,668,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot1,20260403_222531,Scenario_06.txt,Generative/NewSp4.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/dsl/ITER1_20260403_222545.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/compiler/ITER1_20260403_222545.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/run_metadata.json,0,618,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot1/Scenario_06/Generative/NewSp4/RUN_20260403_222531/dsl/SUCCESS_20260403_222546.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot2,20260403_222546,Scenario_011.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/dsl/ITER0_20260403_222607.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/compiler/ITER0_20260403_222607.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/run_metadata.json,11,1778,17,126,4,1778,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot2,20260403_222546,Scenario_011.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/dsl/ITER1_20260403_222616.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/compiler/ITER1_20260403_222616.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_011/Generative/NewSp4/RUN_20260403_222546/dsl/SUCCESS_20260403_222617.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot2,20260403_222618,Scenario_016.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_016/Generative/NewSp4/RUN_20260403_222618/dsl/ITER0_20260403_222642.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_016/Generative/NewSp4/RUN_20260403_222618/compiler/ITER0_20260403_222642.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_016/Generative/NewSp4/RUN_20260403_222618/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_016/Generative/NewSp4/RUN_20260403_222618/dsl/SUCCESS_20260403_222642.LIRAs,False,False,False,0,False
